UZSAKYMO_ID,PASLAUGOS_PAV,PASLAUGOS_ID,IVERTINIMO_ID,IVERT_DATA,ATS1,ATS2,ATS3,IVERTINIMO_KOMENTARAS,IVERTINIMO_KOMENTARAS,ATSAKINGAS_DALINYS
259,"Rūtai testavimui",401,1,"2007-02-13 10:18:57",1,1,0,,
133,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",401,2,"2007-02-13 13:51:58",5,5,0,WWW,
269,"Paslaugos &quot;Energetikos ir būsto problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",400,3,"2007-02-16 10:28:38",10,1,0,"Nesuprantu kokiu budu galejo buti suteikta si paslauga (nr269)Tur but atsakymas apie suteikima parasytas net neskaicius klausimo.","Šilumos ir vandens ūkio skyrius"
135,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",401,4,"2007-03-01 10:02:51",10,10,0,,
114,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",401,5,"2007-03-01 10:04:07",10,10,0,,
111,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",401,6,"2007-03-01 10:04:44",10,10,0,,
110,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",401,7,"2007-03-01 10:05:06",10,10,0,,
353,"Paslaugos &quot;Energetikos ir būsto problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",400,8,"2007-03-09 10:23:48",10,10,0,,"Šilumos ir vandens ūkio skyrius"
316,"Paslaugos &quot;Energetikos ir būsto problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",400,9,"2007-03-19 12:47:26",10,10,0,"na gerai,buvo ateje,apziurejo buta,taciau kaip ja issprende as visai negaliu suprasti,nes kaip buvo taip yra...","Šilumos ir vandens ūkio skyrius"
381,"Paslaugos &quot;Archyvinių pažymų apie darbo stažą iš Savivaldybės dokumentų išdavimas &quot; užsakymas Nr.381",273,10,"2007-03-22 21:52:47",10,10,0,,Archyvas
365,"Paslaugos &quot;Miesto Å«kio problemos, uÅ¾registruotos Vilniaus problemÅ³ sistemoje, sprendimas&quot; užsakymas Nr.365",401,11,"2007-03-26 21:37:00",10,10,0,,
184,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",401,12,"2007-04-02 11:23:44",10,10,0,"Labai ačiū ir už tokį laikiną remontą. Sėkmės darbe!",
390,"Paslaugos &quot;Oficialus skundas (siūlymas) Vilniaus miesto savivaldybei&quot; užsakymas Nr.390",403,13,"2007-04-04 21:00:28",10,10,0,"Labadiena. 
Siūlyčiau nurodyti sprendimo priėmimo dieną.
Pagarbiai,
Valdas Serapinas","Interesantų aptarnavimo skyrius"
140,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",401,14,"2007-04-17 09:59:00",5,1,0,"Uzregistravimas patenkinamas - nes buvo sutrikimas ir nezinojau ar uzregistruota, o paskui uzsidubliavo klausimai.

Del blogo paslaugos teikimo: Popieriniai atsakymai &quot;pasimete&quot;- mero atsakymas su parasu iki manes taip ir neatkeliavo.
Galutinis atsakymas is aplinkos apsaugos ministerijos irgi negautas (?)!

Todel prasysiu pakartotinio problemos analizavimo...
",
495,"Paslaugos &quot;Energetikos ir būsto problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.495",400,15,"2007-04-26 16:22:32",5,5,0,"Po 10 dienų gavau automatinį pranešimą, kad problema išspręsta. Norėčiau sužinoti, kas buvo padaryta.","Šilumos ir vandens ūkio skyrius"
372,"Paslaugos &quot;Likviduotų juridinių asmenų dokumentų kopijų išdavimas &quot; užsakymas Nr.372",276,16,"2007-05-03 14:10:46",10,10,0,,Archyvas
530,"Paslaugos &quot;Oficialus skundas (siūlymas) Vilniaus miesto savivaldybei&quot; užsakymas Nr.530",403,17,"2007-05-03 16:40:48",10,10,0,"reikėtų suteikti ar nurodyti elektroninę terpę (pvz . e-mail) , kur būtų galima talpinti nuotraukas ar kitus dokumentus susijusius su kreipimusi ar skundo pateikimu","Interesantų aptarnavimo skyrius"
597,"Paslaugos &quot;Asmenų (šeimų) įrašymas į sąrašus socialinio būsto nuomai &quot; užsakymas Nr.597",163,18,"2007-05-15 16:24:04",10,10,0,,"SĮ „Vilniaus miesto būstas“"
599,"Paslaugos &quot;Oficialus skundas (siūlymas) Vilniaus miesto savivaldybei&quot; užsakymas Nr.599",403,19,"2007-05-23 15:16:12",10,10,0,,"Interesantų aptarnavimo skyrius"
447,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.447",401,20,"2007-05-23 21:49:37",10,10,0,,
397,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.397",401,21,"2007-05-23 21:49:52",10,10,0,,
360,"Paslaugos &quot;Miesto Å«kio problemos, uÅ¾registruotos Vilniaus problemÅ³ sistemoje, sprendimas&quot; užsakymas Nr.360",401,22,"2007-05-23 21:50:20",10,10,0,,
324,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",401,23,"2007-05-23 21:52:04",10,10,0,,
300,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; u",401,24,"2007-05-23 21:52:16",10,10,0,,
494,"Paslaugos &quot;Oficialus skundas (siūlymas) Vilniaus miesto savivaldybei&quot; užsakymas Nr.494",403,25,"2007-05-28 11:41:13",10,10,0,,"Interesantų aptarnavimo skyrius"
663,"Paslaugos &quot;Energetikos ir būsto problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.663",400,26,"2007-06-01 12:29:48",10,1,0,"Iš tiesų, tai negau jokio atsakymo į užduotus klausimus ir nieko nežinau, ką reiškia užduoties atlikimas - negavau jokio paaiškinimo ar komentarų apie rūpimą reikalą. Žinutėje apie užduoties įvykdymą bent jau nurodykite ją vykdžiusių darbuotojų telefonus, nes paieška nekorektiškai veikia. O kaip galima būtų sužinoti, kaip atlikta užduotis, kokie rezultatai - ar teisėtas tas palėpės išpirkinėjimas ir kas ką išdarinėja už gyventojų nugarų. Pagarbiai, Gražina (2 714 920, 8 687 39 720)","Šilumos ir vandens ūkio skyrius"
636,"Paslaugos &quot;Oficialus skundas (siūlymas) Vilniaus miesto savivaldybei&quot; užsakymas Nr.636",403,27,"2007-06-01 19:07:29",10,10,0,"Nerandu galimybes apskusti pateikta atsakyma. Buciau dekingas, jei patartumete kokia atsakymo apskundimo tvarka.

","Interesantų aptarnavimo skyrius"
595,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.595",401,28,"2007-06-05 00:04:36",10,1,0,"Manęs netenkina atsakymas, jog dauguma &quot;atvyksta automobiliais&quot;. O ką daryti tiems, kurie naudojasi visuomeniniu transportu (tiek interesantai, tiek tos gatvės įstaigų darbuotojai) ir yra priversti kirsti gatvę ne per pėsčiųjų perėją? 
Šioje gatvėje yra įvykę skaudžių eismo įvykių. Vieno jų metų buvo partrenkta moteris, ėjusi į darbą. Vaizdo kameros yra užfiksavę šią nelaimę ir tai yra tikras faktas, o ne &quot;stebėsena&quot;. Ar reikalinga vaizdo medžiaga ir policijos patvirtinimas?
Saugus pėsčiųjų eisimas turi būti abiejose P. Lukšio g. pusėse. Esamos kliūtys turėtų būti panaikintos.
",
594,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.594",401,29,"2007-06-05 00:12:35",10,5,0,"Apgailestauju, tačiau negavau jokio paaiškinimo ar komentaro apie tolimesnius darbus sprendžiant šią problemą. Prašyčiau patikslinti. Dėkoju.",
455,"Paslaugos &quot;Viešosios tvarkos problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.455",402,30,"2007-06-05 11:21:09",10,5,0,"Konteineriai buvo pašalinti iš įvažiavimo į kiemą. Tačiau apie susirinkimą, kurio metu buvo sprendžiama apie jų naują vietą, sužinojau jau po jo iš atsitiktinai sutikto savivaldybės darbuotojo. Taigi, negalėjau dalyvauti ir pareikšti savo nuomonės sprendžiant šią problemą.",
666,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.666",401,31,"2007-06-07 16:25:48",10,10,0,"viskas gerai, bet truksta paaiskinimu, kodel aikstele nera numatyta visame mikrarajone ",
588,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.588",401,32,"2007-06-12 18:57:17",10,5,0,,
509,"Paslaugos &quot;Oficialus skundas (siūlymas) Vilniaus miesto savivaldybei&quot; užsakymas Nr.509",403,33,"2007-06-20 15:12:20",10,10,0,"Norėčiau gauti Jūsų sprendimą mano prašymo elektroniniu paštu,Ačiū","Interesantų aptarnavimo skyrius"
567,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.567",401,34,"2007-06-26 13:50:08",10,10,0,,
751,"Paslaugos &quot;Archyvinių pažymų apie gautas pajamas iš likviduotų juridinių asmenų veiklos dokumentų išdavimas &quot; užsakymas Nr.751",270,35,"2007-06-26 14:32:06",10,10,0,,Archyvas
746,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.746",401,36,"2007-06-27 21:13:54",1,1,0,"Suteikta, ką tai reiškia?",
760,"Paslaugos &quot;Archyvinių pažymų apie darbo stažą iš Savivaldybės dokumentų išdavimas &quot; užsakymas Nr.760",273,37,"2007-07-03 08:03:51",10,10,0,,Archyvas
761,"Paslaugos &quot;Archyvinių pažymų apie gautas pajamas iš Savivaldybės dokumentų išdavimas &quot; užsakymas Nr.761",271,38,"2007-07-05 10:17:07",10,10,0,,Archyvas
845,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.845",401,39,"2007-07-08 19:24:58",10,10,0,"Viskas tvarkoje, ačiū. ",
587,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.587",401,40,"2007-07-08 19:26:45",10,10,0,"Paslauga patenkintas, ačiū.",
815,"Paslaugos &quot;Archyvinių pažymų apie gautas pajamas iš likviduotų juridinių asmenų veiklos dokumentų išdavimas &quot; užsakymas Nr.815",270,41,"2007-07-09 12:00:26",10,10,0,,Archyvas
771,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.771",401,42,"2007-07-16 22:17:00",10,1,0,"Problema yra ne Narbuto g. šviesoforas, o automobilių stovėjimas. Piko metu šia kryptimi susidaro dvi, neoficialios, eismo juostos. Vienoje automobilai, kitoje troleibusai. Tik privažiavus Maximą eismas sustoja, nes nuo ten iki Sėlių g. stovi palikti automobiliai. manau galima paprasčiau ispręsti problemą, tiesiog uždrausti stovėjimą. Tada troleibusai toliau judės savo keliu, nes kaip taisyklė automobilių vairuotojai vengia rikiuotis už troleibuso galo. Manu moderiame mieste prioritetai turi būti teikiami ekologiškai transporto priemonei, o ne automobiliui! Mano klausimas apsvarstytas paviršutiniškai, nenumatant alternatyvų. Siūlau pasivažinėti troleibusu. Ačiū.",
848,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.848",401,43,"2007-07-17 09:32:59",10,10,0,"Registravimas nesudetingas ir patogus, taciau gal reiketu leisti didesni simboliu skaiciu (tada butu galima visapusiskiau apibudinti problema.)

Atsakymas pastu - gerai, taciau noretusi prie elektroninio dokumento (atsakymo apie suteikta paslauga) tureti ir elektronine (tarkim pdf) atsakymo versija.

Bendrai - atsakymas aiskus, taciau pati problema konkreciai siuo atveju yra isspresta tik is dalies: t.y. suteikta pagrindine informacija apie tai, kad planuojami darbai. Butu idomu zinoti, kaip realiai vyks darbu eiga - tarkim galimybe uzsiprenumeruoti &quot;naujienas&quot; susijusias su siuo klausimu.",
631,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.631",401,44,"2007-07-23 11:58:48",10,10,0,"Laba diena. Problema kaip buvo taip ir liko. Salia anksciau atveztu siuksliu kruvu dygsta naujos tiek buitiniu, tiek statybiniu atlieku kruvos. Siulau uzdaryti misko kelius, kol neismoksim saugoti tai ka turim grazaus. Ar mes norim Verkiu miske tureti viena dideli savartyna??????
Pagarbiai, Laima",
889,"Paslaugos &quot;Archyvinių pažymų apie gautas pajamas iš likviduotų juridinių asmenų veiklos dokumentų išdavimas &quot; užsakymas Nr.889",270,45,"2007-07-26 20:24:28",10,10,0,,Archyvas
965,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.965",401,46,"2007-08-06 12:45:50",5,1,0,"paslauga&quot;suteikta&quot;, t.y. persiųsta Miesto plėtros departamentui, bet domian ne formalus persiuntimas, o atsakymas...",
920,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.920",401,47,"2007-08-09 00:03:42",10,10,0,,
985,"Paslaugos &quot;Energetikos ir būsto problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.985",400,48,"2007-08-23 10:20:13",10,1,0,"  Problemos  išsprendimas  užfiksuotas  pavedus  jos  tolimesnio  sprendimo  eigą  kitam  kuruojamam  padaliniui. Vieno  langelio  principas simuliuojamas  ,  kai  problrmos  perdavimas fiksuojamas  kaip  jos  sprendimas.","Šilumos ir vandens ūkio skyrius"
1000,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1000",401,49,"2007-09-04 11:19:05",10,10,0,"Dėkoju už gerai padarytą darbą.",
982,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.982",401,50,"2007-09-07 18:11:11",1,1,0,"Leidimas buvo išduotas, tačiau buvo nustatyta, kad nukirsti medžiai buvo sveiki. Dar kartą primenu, kad mero A,Zuoko liepimu jie buvo atsodinti,Iš trijų medžių du sudžiūvo ir išgriuvo, o vienas sudžiūvėlis tebestovi. Apie kokį leidimą  rašot?",
999,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.999",401,51,"2007-09-17 14:38:09",10,10,0,,
1018,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1018",401,52,"2007-09-19 10:15:56",5,1,0,"Patikslinu atkarpą: Bajorų kelio dalis nuo autobusų žiedo Bajorų keliu važiuojant kalnu iki pat viršaus (apie 700-800 m). Jūsų duomenys beveik teisingi: ~100 m išasfaltuota, tačiau tai absoliučiai nesprendžia išvardintų problemų - pagrindinė, svarbiausioji kelio atkarpa neasfaltuota.",
1026,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1026",401,53,"2007-09-20 10:18:28",10,10,0,"Darbo režimo reguliavimas problemos neišspręs, jai išspresti reikalinga papildoma šviesoforo sekcija.",
924,"Paslaugos &quot;Archyvinių pažymų apie darbo stažą iš likviduotų juridinių asmenų veiklos dokumentų išdavimas &quot; užsakymas Nr.924",272,54,"2007-09-25 09:00:39",5,1,0,,Archyvas
1029,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1029",401,55,"2007-09-25 13:42:41",10,10,0,"Dekui uz informacija",
1013,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1013",401,56,"2007-10-12 10:17:10",10,1,0,"Didesnės nesąmonės turbūt negalima buvo sugalvoti! Tas kas nori važiuoti į Ukmergės gatvės dalį tarp Geležinio Vilko gatvės ir Parybio gatvės, gali važiuoti per Pedagonio univesiteto žiedą, pasukant į Narbuto gatvę, o paskui į Saltoniškių. 99% automobilių važiuojančių eismo juosta iš Geležinio Vilko į Ukmergės važiuoja tiesiai į kalną! Tokiu būdu jos ne tik lėtina važiavima viaduku, o ir trukdo įsukti į Geležinio Vilko gatvę link Žalgirio gatvės. Ten užtektų kelio ženklo &quot;plyta&quot;, kad galėtų važiuoti visuomeninis transportas! Ir išviso kam tada reikėjo to viaduko, jei viskas liko kaip buvo??????? Jei jau norite palikti visuomeninį, tai užsienyje tokie dalykai jau labai senai išspręsti. Keliuose kur eismas leidžiamas tik visuomeniniui, autobuso vairuotojas privažiavęs prie sankryžos paspaudžia pas save mygtuką ir jam minutei užsidega žalias šviesoforo signalas! Tokiu būdu kai nėra jokių visuomeninio transporto priemonių eismas būtų leidžiamas ir leidžiantis nuo kalno ir važiuojant iš geležinio vilko link centro, bet kiekviena srautas važiuoja savo juostomis. NOrs paprastesnis dalykas visuomenį transportą leistį per viaduką, o iš Geležinio Vilko į Ukmergės gatvė sankyžą uždaryti!
Dar kartą pasikartosiu, jei normaliai nesutvarkysite srautų judėjimo, - pinigai išmesti į balą!",
1001,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1001",401,57,"2007-10-12 10:20:21",5,1,0,"Su tokiu eismo sureguliavimu - viaduko statybai skirti pinigai - į balą!",
1064,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1064",401,58,"2007-10-18 11:33:51",1,1,0,"Del problemos buvo kreiptasi s.m. rugsejo 28 d. Pries tai duobe neuztaisyta buvo daugiau nei savaite. Ar tam kad uztaisyti duobe reikia beveik menesio?!",
1085,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1085",401,59,"2007-10-29 10:23:02",5,1,0,"Kas čia per problemos sprendimas????? Perduota kažkur ir kažkam! Ką Viešosios tvarkos skyrius įspės? Garažų bendriją??? Aš juk rašiau kad ten greičiausiai savavališkai pastatyti garažai - jokios ten garažų bendrijos ir negali būti! 
Klounai ne valdžia! Kam jus reikalingi jei nesirūpinate miestiečiais? gal man pačiam eini griauti tuos vos stovinčius garažus ir užpylinėti duobse, kuriose gali žūti koks vaikas? Įdomu kas prisiims atsakomybę, jei taip atsitiks? 100% garantuoju, kad savivaldybė sakys, kad niekas jai nepranešė, nieko ji nežinojo! 
Apie šituos nelegalius garažus ir aikšteles jau buvo kelis kartus pranešta, o veiksmų - nulis. Kas iš to kad jūs perduosite Viešosios tvarkos skyriui? Reikia kad kažkas būtų padaryta!",
1058,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1058",401,60,"2007-11-05 09:36:29",10,5,0,"Nesu patenkintas, nes į paklausimą atsakyta netiksliai ir joks sprendimas nepriimtas. Rašiau problemą Žirgo Sodų 1-oje gatvėje, o atsakymą gavau apie Greimo g., kur problemos nėra. Ar taip sprendžiamos ir kitos problemos? Jei taip, tokiu atveju nėra reikalo tuščiai gaišinti klientų laiką.",
625,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.625",401,61,"2007-11-08 12:30:34",1,1,0,"Taip nieko ir doro ir nepaaiškino ,buvo vienas skambutis ir viskas tuo pasibaigė.
Būčiau dėkinga , kad ši problema būtų vertinama rimtai , nes nuo nelaimės vienas žingsnis.",
1063,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1063",401,62,"2007-11-08 17:35:39",1,1,0,"Kazkoks pasityciojimas, praejus pusantro menesio nuo problemos registravimo gavau rasta kad statybos imone ispeta ir problema isspresta. Situacija gatveje nepasikeite visiskai: kaip buvo siukslynas taip ir liko. Siandien ryte, lapkricio 8 d. vaziuojamoje dalyje riogsojo didziule smelio kruva. ",
992,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.992",401,63,"2007-11-09 12:10:38",5,1,0,"Keisti eismo tvarką yra pagrindo, kadangi iš Raitininkų gatvės yra blogai matoma Sporto gatvės kairioji pusė, ko pasekoje vyksta daug avaringų situacijų, o taip pat į dešinę nuo Raitininkų gatvės yra kiemas, o ne gatvė ir iš ten važiuojantys automobiliai dažnai praleidžia Raitininkų gatve važiuojančius automobilius. Taip pat žiūrint iš automobilių srauto, Raitininkų-Sporto kryptimi važiuoja didesnis automobilių kiekis, kas turėtų taip pat apibrėžti kelio svarbą. Tai būtų ne pirmoji tokia sankryža, kur pagrindinis kelias yra posūkis.",
1098,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1098",401,64,"2007-11-29 10:52:49",10,10,0,"Sveiki, esu dėkinga už atsakymą. Tačiau man vistiek neaišku kokiu teisiniu aktu remiantis yra pastatytas kelių eismo ženklas Siesikų gatvėje. Taip jau yra, kad transporto keliamas triukšmas bei tarša nepatinka ne tik Siesikų gatvės gyventojams. Tokių nepatenkintų rastume  bet kurioje Vilniaus gatvėje. Kodėl tuomet vienur eismas ribojamas, o kitur ne?",
1118,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1118",401,65,"2007-11-29 14:11:58",10,5,0,"Jei atlikimas tai tik pazadas kad bus papildomas stebejimas, tai truputi miesto gyventojui sukelia itarimu kad nebus stebima:)
Noretusi kad tokia uzklausa butu atsakyta teigiamai ar neigiamai, t.y. butu aisku kad isspresta. 
Suprantama, kad tokie dalykai greitai nesisprendzia:)",
750,"Paslaugos &quot;Oficialus skundas (siūlymas) Vilniaus miesto savivaldybei&quot; užsakymas Nr.750",403,66,"2007-11-29 23:48:37",10,10,0,"Laukiu sprendimo
Bagdanavičius
","Interesantų aptarnavimo skyrius"
1117,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1117",401,67,"2007-11-30 10:34:02",10,5,0,"Ačiū už patarimą. Bandysime kreiptis nurodytu adresu. Užtvarus pasidaryti labai problematiška dėl namo gyventojų ir kitų nuomininkų specifikos ir dėl to kad iš dviejų pusių namo kiemas įvažiuojamas. ",
1120,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1120",401,68,"2007-12-03 18:30:34",10,1,0,"Visiškai nėra atasakyta į klausima kada bus sutvarkyta Mėnulio gatvė",
1087,"Paslaugos &quot;Archyvinių pažymų apie gautas pajamas iš likviduotų juridinių asmenų veiklos dokumentų išdavimas &quot; užsakymas Nr.1087",270,69,"2007-12-06 13:31:24",10,10,0,,Archyvas
1090,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1090",401,70,"2007-12-07 16:21:43",10,1,0,"Gavau tokią žinutę: Sveiki, 

Vilniaus miesto savivaldybės elektroninės sistemos „Miesto problemos“ automatinis pranešimas:


--------------------------------------------------------------------------------

Informuojame, kad Jūsų užregistruota Vilniaus miesto problema, registracijos Nr. 1090 išspręsta.
Dėkojame, kad naudojatės elektronine sistema „Miesto problemos“. 

 
Laiptams nieko nedaryta. Kaip stovėjo suirę, pavojingi, taip ir stovi. Norėčiau žinoti, kaip ta žinutė atsirado. Be to noriu sužinoti, kas yra padaryta ia daroma.
Albinas Čiurlys
+37068328935",
1037,"Paslaugos &quot;Oficialus skundas (siūlymas) Vilniaus miesto savivaldybei&quot; užsakymas Nr.1037",403,71,"2007-12-13 09:19:33",10,1,0,"Skundą parašiau 2007 09, o atsakymą į jį - po 3 mėnesių. Kiek žinau skundai turi būti išnagrinėti PER  20 DIENŲ.","Interesantų aptarnavimo skyrius"
1016,"Paslaugos &quot;Miesto ūkio problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1016",401,72,"2007-12-23 14:04:23",10,1,0,"Nelabai įsiskaitėte į mano kreipimąsi. Aš turiu mintyje tą pievą, kuri tęsiasi palei visą Ozo gatvę, t.y. tarp Justiniškių g. namų ir Ozo gatvės.",
1017,"Paslaugos &quot;Viešosios tvarkos problemos, užregistruotos Vilniaus problemų sistemoje, sprendimas&quot; užsakymas Nr.1017",402,73,"2007-12-23 14:07:36",5,1,0,"Na jokio atsakymo iš Jūsų taip ir negavau apie priimtus sprendimus į mano paklausimą?",
1127,"Paslaugos &quot;Oficialus skundas (siūlymas) Vilniaus miesto savivaldybei&quot; užsakymas Nr.1127",403,74,"2007-12-29 12:35:39",5,5,0,"Niu bent kažkas pradėjo judėti... Bet vistiek savo nuomonės apie &quot;Senamiesčio ūkį&quot; kol kas nekeisiu... Beje: Savivaldybės darbuotojams jokių pretenzijų neturiu. Negali gi jie vaikščiot po tokius ūkius su bizūnu...","Interesantų aptarnavimo skyrius"
